Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Dastak,0116035,1996,Drama,Romance,NA,Hindi,Sushmita Sen,Mukul Dev,Sharad S. Kapoor,Hari Bhirade,Mohammed Kasim,Sandu Sonavane,Dastak is a story of a mentally unstable genius (Sharad Kapoor) and his obsession for the Miss Universe (Sushmita Sen). His unparalleled obsession makes him so possessive about her that he begins to kill people around her so that he can come close to her. Sharad Kapoor succeeds in kidnapping her and keeping her in confinement but ultimately she succeeds in getting herself free from his obsessive clutches. Mukul Dev plays the role of a police officer who tries to rescue Sushmita Sen from Sharad Kapoor.,4.7,309,https://www.imdb.com/title/tt0116035/
Pratiggya,0216110,1975,Action,Comedy,Drama,Hindi,Dharmendra,Hema Malini,Ajit,NA,NA,NA,Ajit Singh (Dharmendra) learns that his parents and younger sibling's death was due to a ruthless bandit massacring them in cold blood. Taking an oath that he will get revenge Ajit Singh ventures out to find the bandit Bharat Thakur (Ajit). However being wanted by the police for accidentally stealing goods Ajit goes into hiding and ends up witnessing a bloodbath shoot-out between the bandits and the police. The police were on their way to set up a police station in the rural town of which Bharat Thakur has control under in order to bring law and order for the people there. However Bharat has come to know of this plan and as a result all the policemen die in the shoot-out. After seeing this Ajit decides to pretend to be a policeman and carry out their mission. When he arrives at the village all he finds are village people who are too scared to face the bandits. Ajit Singh now faces the task of training them up in order to make his mission work - will he ever fulfill his 'pratiggya' against Bharat?,7.2,311,https://www.imdb.com/title/tt0216110/
Jab Jab Phool Khile,0305689,1965,Musical,Romance,NA,Hindi,Nanda,Shashi Kapoor,Agha,Tukaram Sawant,NA,NA,"After returning from overseas, heiress Rita is stressed-out and needs to go someplace to unwind. She chooses to go to Kashmir, and upon arrival there decides to rent a houseboat from the owner by the name of Raja. After a few misunderstandings, both are attracted to each other and soon fall in love. This romance is not looked upon favorably by Rai Bahadur Chunilal, Rita's dad, as he would prefer his daughter marry a suitor he has chosen for her by the name of Kishore. Rita dislikes Kishore, and will only marry Raja, so the wily Rai Bahadur devises a plan that will let him keep the cake, and eat it too.",6.9,293,https://www.imdb.com/title/tt0305689/
Baap Numbri Beta Dus Numbri,0099081,1990,Action,Comedy,Crime,Hindi,Asrani,Gulshan Grover,Jamuna,NA,NA,NA,"Petty thief and con-man brings up his son, Prasad, in his footsteps. On the run from their victims and the police, they end up in Umargaon where his traumatized sister, Gayetri Singh, used to live with her now deceased and honest Customs Officer husband, Pratap. Raman takes advantage of the situation, has his sister institutionalized, abandons his nephew, Ravi, in a train, sells the property, and embarks on an unstoppable spree of amassing more wealth and property.",6.0,320,https://www.imdb.com/title/tt0099081/
Chal Chala Chal,1438486,2009,Action,Comedy,Crime,Hindi,Asrani,Asif Basra,Kaluram Dhobale,NA,NA,NA,"Pune-based widower Omkar Nath used to work as a Headmaster with a local school. When he was fired, his son, Deepak, hired a lawyer to sue the school. The school was represented by none other than Omkar's live-in son-in-law, Vinayak Agrawal. After some years the Court finally came to a decision and the verdict was in favor of Omkar. However, since the school had no funds, it was directed to surrender it's school bus in lieu of wages. Deepak takes charge of this bus, finds out it's dilapidated and makes it roadworthy. He also decides to ply in on the Sonawadi - Ratna Chowk route, not knowing that his problems are just about to start.",4.7,304,https://www.imdb.com/title/tt1438486/
Rajkumar,0117436,1996,Drama,Family,Fantasy,Hindi,Naseeruddin Shah,Anil Kapoor,Madhuri Dixit,Gobinda Baidya,NA,NA,"Rani Maa's(Reena Roy) husband is killed by the neighboring kingdom's evil Prime Minister Man Singh (Naseeruddin Shah). The Prime Minister absolves himself from this killing and blames it on the king, the father of Rajkumari Vishaka (Madhuri Dixit). Rani Maa swears to avenge the death against the Rajkumari. Man Singh also has a twin brother, Surjan Singh (also Naseeruddin Shah) who is not evil at all albeit a little naive. Rani Maa is shocked and aghast when she finds out that her only son, Rajkumar (Anil Kapoor) is in love with Rajkumari. She sets out to oppose this marriage, while Rajkumar will leave no stone unturned to marry Rajkumari. The stage is set for mother and son to decide whether it is in their best interest to include someone in the family, who has killed a husband and a father respectively.",4.5,293,https://www.imdb.com/title/tt0117436/
Madhosh,0122162,1974,Drama,Musical,Romance,Hindi,Mahendra Sandhu,Reena Roy,Rakesh Roshan,Ansari,Moina,Narsingh,"Raj is wealthy and a womanizer and his lifelong friend Goldie is a self made pop singer. Goldie tries to make Raj realize that women are not mere objects of desire, but with no results. Raj ends up by sexually assaulting Mona, Goldie's girl friend. Now Goldie decides to teach Raj a lesson he shall never forget.",6.3,266,https://www.imdb.com/title/tt0122162/
Life Mein Kabhie Kabhiee,0979913,2007,Drama,Thriller,NA,Hindi,Aftab Shivdasani,Dino Morea,Anuj Sawhney,NA,NA,NA,"Mumbai-based former collegians, Manish Gupta, Rajeev Arora, Ishita Sharma, Monica Seth, and Jai Gokhale, end up in a lock-up during the month of May 2000. This is where they decide to pursue their respective goals to be a successful author; be the best in business; money and wealth; fame; and power through politics. They meet again during May 2005 and are happy to inform each other that they have indeed achieved their respective goals. They will soon realize that their happiness is short-lived, and they have yet to pay a heavy toll for the success they have achieved so far.",5.8,279,https://www.imdb.com/title/tt0979913/
Parwana,0366880,2003,Action,Drama,Romance,Hindi,Ajay Devgn,Ameesha Patel,Pooja Batra,NA,NA,NA,Parwana is a con-man and thief albeit with a good heart. He meets with a Sadar who tries to rob his loot on numerous occasions who turn out to be a female in disguise. Parwana finds out her name is Pooja and decides to help her solve her personal problems only to fall in love with her and they get marry. After marriage Parwana attempt to change his way of living but he is force to rob a bag to pay for Pooja's surgery when she gets involve in a vehicle accident. Parwana's life changes when the bag he attempted to rob contain a bomb and he himself is arrested by the police and accused of having connections with terrorists.,2.2,296,https://www.imdb.com/title/tt0366880/
Kudrat,0154749,1981,Drama,Mystery,Romance,Hindi,Rajesh Khanna,Raaj Kumar,Hema Malini,K. Baburao,NA,NA,"The setting is in scenic Simla, summer capital of the British Raj in the 1970's. Chandramukhi from Bombay is on holiday with her parents and so is Naresh, a US educated medical professional with his parents. Chandramukhi and Naresh show interest in each other, encouraged by their parents. Choudhary Janak Singh, an important and wealthy man lives with his lawyer daughter Karuna in a lovely colonial period mansion. Their house-guest Mohan, a lawyer from Chandigarh is a protege of Janak Singh. Karuna and Mohan develop a romantic interest. The story of Paro and Madho, who lived in pre-independence India comes to affect the present. Events of thirty years ago in the lives of Paro, Madho,Janak, Saraswathi, the gardener and the disgraced policeman come back to create soulful links between past and present. Themes from the life of Zamindars, British Colonial rulers, parapsychology and law are skilfully twisted, so that most turns in the tale are unexpected. Attention to detail is excellent.",6.9,333,https://www.imdb.com/title/tt0154749/
Adalat,0075632,1976,Action,Drama,Family,Hindi,Amitabh Bachchan,Waheeda Rehman,Neetu Singh,NA,NA,NA,"Simpleton and honest village farmer, Dharamchand alias Dharam is overjoyed when his wife, Radha gives birth to a baby boy who is christen with the name Raju. He comes to the rescue of three city-bred men, Ajit, Suresh and Sujit when they are at the mercy of a man-eating tiger; please with this they decides to offer Dharam a job in Bombay whenever he needs it. Delighted and when things are not quite rosy in the village Dharam, Radha, Raju and his sister, Laxmi decides to move to the city where-by the duo provides living quarters and appoint Dharam as the managing director of their warehouse along with a fat pay packet. Unfortunately calamity destructs when Dharam is arrested by the police for smuggling goods and is placed before the court where-by he pleads his innocence but his bosses testify against him resulting in Dharam getting 18 months imprisonment as well as an additional 6 months for contempt of court. After completing his sentence Dharam goes to his residence to find that nothing is the same anymore as his family are living as destitute while his sister Laxmi has committed suicide after being molested by Sujit. Enraged Dharam decides to seek out the three, mercilessly killing them; this behavior gets notice by the bosses of the underworld who decides to elect Dharam as their ring leader thus Dharam is able to make things right for him and his family by moving in a spacious bungalow and sending Raju to London for further education. Dharam hopes to get Raju marry to his crime-partner daughter but Raju gives his heart to Geeta Varma, the girl he reaches in London. This pits both father and son against each other and to worsen matter Ajit is still alive and plan on settling scores with Dharam once and for all.",6.4,300,https://www.imdb.com/title/tt0075632/
Hero Hiralal,0093182,1988,Action,Comedy,Drama,Hindi,Naseeruddin Shah,Sanjana Kapoor,Deepa Sahi,A.G. Kadam,NA,NA,"Hyderabadi Hiralal, who is also referred to as 'Hero' due to his obsession with Bollywood movies, drives an auto-rickshaw and often gets into fisticuffs. Things change when he meets with actress, Roopa, shows her around, and falls head-over-heels in love with her - so much so - when the unit leaves, he drives all the way to Bombay to be close to her. It is here that he will come to know that she has no similar feelings for him - and he will be thrown into contact with beautiful and manipulative actress, Sitara Devi, who has new and different role for him - one that will change his life forever.",6.2,273,https://www.imdb.com/title/tt0093182/
Koi Mere Dil Se Poochhe,0306840,2002,Musical,Romance,Thriller,Hindi,Jaya Bachchan,Aftab Shivdasani,Sanjay Kapoor,NA,NA,NA,"Dress designer, Aman Puri (Aftab Shivdasani) is the only son of the Puri family. His dad (Anupam Kher) wants him to marry, but Aman insists that he will not marry unless he meets the girl of his dreams. He does meet her, in the form and person of Esha Singh (Esha Deol), but she will not have anything to do with him. When Aman persists, his dad decides to go and talk with Esha's mom, Mansi Devi (Jaya Bhaduri), who indicates that she is open to Esha's marriage with Aman. She talks to Esha and convinces her Aman is suitable for her, to which Esha agrees. Delighted Aman gets ready for the marriage, when Dushant (Sanjay Kapoor) disrupts their lives by claiming that the entire marriage is a hoax, people are not what they seem, Mansi Devi is his mother; and Esha is a married woman; and Dushant is her husband.",3.5,285,https://www.imdb.com/title/tt0306840/
Yeh Vaada Raha,0397742,1982,Romance,Musical,Drama,Hindi,Rishi Kapoor,Tina Ambani,Poonam Dhillon,NA,NA,NA,Sunita is a radio singer while on vacation in Kashmir Vikram deeply falls in love with and proposes her which she eventually accepts.Vikram introduces Sunita to her mother Sharda Rai Bahadur whose business is her priority she denies their relationship as Sunita is an orphan and from poor family.Vikram and Sunita then decide to marry in a temple they travel in a car along with their friend Gogi.They meet with major accident Vikram is hurt badly and hospitalized while Gogi gets minor injuries but Sunita's face gets completely damaged due to piercing of glass pieces.Sharda tells Sunita to stay away from Vikram as he wont be able to live with her ugly face.Vikram gains conciseness and is told by his mother that Sunita is dead.Meanwhile Sunita is transferred to hospital of Dr Mehra who reconstructs her face she is to to excited to meet Vikram and finds that her face has completely changed and he wont recognize her.,7.2,329,https://www.imdb.com/title/tt0397742/
Manzil,0079526,1979,Drama,Romance,Family,Hindi,Amitabh Bachchan,Moushumi Chatterjee,Rakesh Pandey,NA,NA,NA,"Ajay Chandra, a hard working and ambitious young man, who dreams of bigger things than a small job. He has dreams of starting his own business. One day he meets Aruna at a friends wedding and slowly fall in love. Aruna is daughter of a very successful lawyer. Ajay uses his rich friend's car, apartment etc. to impress Aruna's family, in the hope that he will succeed in his own business before they are married. However, Ajay falls prey to the cut throat competion in business and loses all his investment. He discloses everything to Aruna. Aruna is sympathetic to Ajay and loves him for what he is. However, Aruna's lawyer dad turns down the marriage proposal and starts to prosecute Ajay for business fraud. Through his hard work and support from Aruna and his mother, Ajay is able to correct the wrong doings and is able to win over Aruna's father.",6.9,300,https://www.imdb.com/title/tt0079526/
Mitr: My Friend,0292113,2002,Drama,NA,NA,English,Shobana,Nassar Abdulla,Preeti Vissa,NA,NA,NA,"Chidambaram-based Lakshmi gets married to Prithvi and re-locates to live with him in San Francisco, U.S.A.. Even though he is employed, he makes time for her and they soon become parents of a girl, Divya. Not willing to entrust her to strangers for Day Care nor baby-sitting, she undertakes to look Divya on her own, while Prithvi opens his own business and begins to neglect her. When Divya starts attending high school and befriending males, Lakshmi objects, leading to the former moving out, with Prithvi blaming his wife for these turn of events. It will not be too long before Divya finds out that her mother may be having an affair with their neighbor, Steve; while Lakshmi suspects Prithvi is involved with his employee, Pam.",6.8,253,https://www.imdb.com/title/tt0292113/
Koyelaanchal,3640942,2014,Action,Drama,NA,Hindi,Kannan Arunachalam,Biswanath Basu,Vinod Khanna,NA,NA,NA,"Koyelaanchal (coal belt of India) brings to light the explosive story of the people who have kept our precious fuel station at ransom for centuries. Koyelaanchal unveils itself through Saryu Bhan Singh (Vinod Khanna),an ex-owner turned Mafioso of the region, who through his sheer brutality & blatant defiance of law of the land, forces the people & the authorities to acknowledge him as their 'maalik'. Any protest, any voice of dissent against him is dealt with spine chilling violence of epic proportions.",5.4,270,https://www.imdb.com/title/tt3640942/
Yeh Hai Bakrapur,3524410,2014,Comedy,Drama,NA,Hindi,Anshuman Jha,Suruchi Aulakh,Asif Basra,NA,NA,NA,NA,3.7,309,https://www.imdb.com/title/tt3524410/
Vijeta,0153545,1982,Drama,NA,NA,Hindi,Shashi Kapoor,Rekha,Supriya Pathak,G.M. Jadhav,NA,NA,"Vijeta (The Victor) is the coming of age story of Angad (Kunal Kapoor). Confused like any other teenager trying to find himself and caught in between the marital problems of his mother Neelima (Rekha) and father Nihal (Shashi Kapoor). It is time for him to decide what he wants to do with his life. To select a profession and be someone, Angad chooses to become a fighter pilot with the Indian Air Force. What follows is his struggle to become a victor both with his self and the outer world.",7.3,287,https://www.imdb.com/title/tt0153545/
Sheesha,0445056,2005,Drama,Romance,Thriller,Hindi,Neha Dhupia,Sonu Sood,Vivek Shauq,NA,NA,NA,"Businesswoman Sia Malhotra lives a wealthy lifestyle in Bangkok, along with her twin, Ria, who is deaf and dumb due to a neurological disorder. She meets with Raj Oberoi, and both fall in love. Their endeavors to cure Ria are all in vain. Sia plans to travel to the United States to improve her business, and has no one to look after Ria. So she decides to get married to Raj so that he could move in with Ria and look after her. Raj agrees, and both obtain a marriage certificate from Pattaya City Hall, and Sia departs for America. Sia does not know that after her return she will be a suspect in the brutal killing of a female Caucasian, Diana, and will not be permitted to leave Bangkok; and she will face further trauma and shock when she finds that her husband has been sexually molesting her handicapped sister.",3.4,278,https://www.imdb.com/title/tt0445056/
Anamika: The Untold Story,0885398,2008,Drama,Romance,Thriller,Hindi,Dino Morea,Minissha Lamba,Koena Mitra,Sunil Gujar,Ramakant Kanojia,NA,"Middle-classed, slender and petite Jia Rao meets Gajner's recently widowed Kunver Vikram Aditya Singh Sesodia, both fall in love, get married, and re-locate to live in his palace in Rajasthan. Jia finds out that everyone in the vicinity still believes that Vikram's first wife, Anamika, who allegedly met a sudden death, may still be alive, and actually witnesses an apparition in the palace grounds. She is not permitted to enter in to a certain section of the palace where Anamika had her residential quarters. However, she does manage to find her way there, and decides to follow in Anamika's lavish and sophisticated footsteps, invoking a sudden change in Vikram affections. Meanwhile local Police Inspector Pratap, none other than Vikram's brother-in-law, continues his investigation and collects evidence in order to arrest Vikram for Anamika's death.",3.4,262,https://www.imdb.com/title/tt0885398/
Shortcut Romeo,2066062,2013,Action,Crime,Drama,Hindi,Neil Nitin Mukesh,Ameesha Patel,Puja Gupta,Dk Dharam,NA,NA,NA,2.6,267,https://www.imdb.com/title/tt2066062/
Tere Mere Phere,1696191,2011,Comedy,Drama,Romance,Hindi,Vinay Pathak,Riya Sen,Jagrat Desai,Arjun,Monica,Prashant Ray,"Rahul Bhasin and his wife, Pooja, bicker and quarrel in an airplane bound from Gaggal to Shimla, resulting in a riot, forcing the pilot to take the plane back. In order to escape police scrutiny, the duo flee in their recreation vehicle, and are joined by an irate gun-toting male, Jai Dhumal, who blames them for the delay in getting to his wedding with Muskaan. They are compelled to take him and recollect events that led to love-at-first-sight, a quick marriage, and a honey-moon to Himachal Pradesh via plane and then by a recreation vehicle, gifted by Rahul's maternal uncle, that soon turns into a nightmare after they find they are incompatible. Things get worse after they get robbed by a hitch-hiking couple, Geetanjali and Arjun, which compels them to abandon the RV, and return home via plane. Jai also tells them that he is actually eloping with his future bride as her father and brother, Veeru, disapprove of him, and are in the process of forcing her to marry a male of their choice. Afraid of losing her, Jai convinces them to try and arrive on time. Little do they know that even if they do arrive in time - Murphy's Law will prevail - resulting in even more confusion and chaos for everyone.",5.3,253,https://www.imdb.com/title/tt1696191/
Jai Veeru,11012288,2019,Drama,NA,NA,Bhojpuri,Amrapali Dubey,Prakash Jais,Nisha Singh,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt11012288/
Aah,0045467,1953,Drama,Musical,Romance,Hindi,Nargis,Raj Kapoor,Vijayalaxmi,K. Damodar,L.K. Kadam,NA,"Allahabad-based Raj Raibahadur lives a wealthy lifestyle with his widowed businessman dad. His mom had passed away, a victim to tuberculosis, compelling his anxious dad to keep him away from the hustle, bustle and pollution associated with cities. As a result Raj ends up in the countryside, involved in the construction of a dam. His dad asks him to commence correspondence with a Riva-based young woman by the name of Chandra Rai, with a view to get him married, to which Raj agrees. The correspondence starts, and even without meeting each other, Chandra and Raj fall in love. They cement they love when they finally meet with each other. When Raj tells him dad, the marriage proposal is put forth, but to Raj's shock and dismay, Chandra rejects him. It is only later that Raj finds out that the woman he had corresponded with was not Chandra, but her younger sister, Neelu. Then the Raibahadur family physician, Dr. Kailash, gives them devastating news that Raj has tuberculosis and is not expected to live too long. Watch what Raj does to convince Chandra of his love, and try to prove to Neelu that she should forget him and get married to Kailash instead.",7.2,292,https://www.imdb.com/title/tt0045467/
Lootere,0107440,1993,Action,Romance,Thriller,Hindi,Sunny Deol,Juhi Chawla,Dinesh Anand,NA,NA,NA,"Police inspector Karan Srivastav and his colleague inspector Ali are investigating the murder of inspector Rane. They manage to locate an eyewitness who is a bar dancer named Anjali. When the perpetrators headed by Changez Lala learn about this, their objective is to silence Anjali forever. Karan takes Anjali to a safe place far away from the city. Matters take a turn for the worse one day when Karan is suspended from duty leaving the way all clear for Lala and his men to carry out their nefarious activities without any interference from the police.",5.1,281,https://www.imdb.com/title/tt0107440/
Aaghaaz,0254927,2000,Action,Crime,Drama,Hindi,Sunil Shetty,Sushmita Sen,Namrata Shirodkar,Akbar,Ali,Murthy,"Honest, upright, young and handsome Govind Narang falls in love with a young woman named Sudha. But due to circumstances in the occurrence of an unknown pregnancy by a police man, Govind is forced to marry Pushpa, Masterji's daughter, since the police man refuse to marry her. All is well for Govind after the marriage but not with Pushpa and her hot-headed brother Laxman as they learn about Govind's old relationship with Sudha, they trys to throw her out of the village but to no avil as she is now a police officer. When Laxman finds out about Pushpa's infidelity, he poisons her, and she soon passed away. Seeing his wife dead and to wash away his past Govind and his sister, Rattna now relocates to Bombay in an area called Azad Nagar. He soon reaches up with super-star Gitika, and both fell in love. Azad Nagar residents has always been fared by Johnny and his brother Danny Handsome. One day Govind attempts to defend the right of a young woman and he seriously beats up Danny. When Johnny attempts revenge from Govind, he is humiliated, shaved and striped naked on the outskirts of Bombay by Govind and other residents. Johnny soon recruits two foreigners: Sadanana Kutty and Karim Khan Toofani in order to average his humiliation. Govind also attempts to help hawkers and Sole Traders and so befriends a savior, Ram Shevak and decides to build a market for them in order for them to put up there businesses. Soon it was found out that the plot of land and the owner were fakes and Govind gets all the blame and is called a fraud. He goes with the help of Ram Shevak to find out why he is called names and witnessed his sister being raped openly and he himself is beaten up and badly injured infront of the same residents whom he pitied and try to save. The questions remain: Will Govind ever recover to take revenge on his perpetrators? Will he be granted justice by anyone in Azad Nagar?",4.2,297,https://www.imdb.com/title/tt0254927/
Kala Pani,0051806,1958,Crime,Musical,Romance,Hindi,Dev Anand,Madhubala,Nalini Jaywant,NA,NA,NA,"Based on A.J.Cronin's 'Beyond This Place', this movie narrates the story of an untiring crusade for justice. A young man, learning about his father's wrongful implication in a fifteen-year-old murder, vows to bring the true criminals to justice and release his innocent father from 'kaala paani' (life imprisonment), for which he enlists the help of a press reporter, a retired police inspector and an unwitting prostitute who happens to possess some key evidence.",7.1,294,https://www.imdb.com/title/tt0051806/
Amavas,8396186,2019,Horror,Thriller,NA,Hindi,Ali Asgar,Ali Asgar,Vivan Bhatena,Sandra Urbanik,NA,NA,"Far away from the bustle of the city, a young couple is looking forward to their stay in a once-abandoned palatial mansion. But their lives are about to turn into a nightmare, as dark forces lie in wait beneath the shadows of the haunted bungalow.",2.8,326,https://www.imdb.com/title/tt8396186/
Taxi Driver,0047561,1954,Musical,Romance,NA,Hindi,Dev Anand,Kalpana Kartik,Sheila Ramani,NA,NA,NA,"Mangal drives a taxi by day, then drinks at night, listens to his singer girlfriend Sylvie and then goes into a drunken stupor - and wakes up with a hangover. One day, while assisting another taxi driver, Mangal comes to the assistance of a damsel in distress who is being molested by two thugs. Mangal gallants rescues her and attempts to take her to her destination, to no avail, as the person she is looking for has moved. The next day, Mangal and the young woman, Mala, again attempt to seek Ratanlal, a music director, but the entire day is spent in vain. Mala lives in Mangal's tiny apartment and both become attracted to each other. When Mala finds out about Sylvie, she leaves him. He goes in her search, but finds that she has become a famous singer with the help of her music director friend. Will Mangal ever get a chance to tell about his love for Mala? What will Sylvie's reaction be?",6.9,270,https://www.imdb.com/title/tt0047561/
Caravan,0066888,1971,Action,Comedy,Musical,Hindi,Asha Parekh,Jeetendra,Aruna Irani,Madhukar S. Shinde,Dilip Singh,NA,"Sunita is a young woman who ends up married to the wrong man, Rajan. Thinking that he has conspired with his girlfriend, Monica to murder her, she runs away to find an old friend of her father's in Bangalore who may be able to help. Having no money, the only way she can get there is to join a traveling caravan. The crew of the caravan is Mohan, Mohan's sidekick Johnny, and Mohan's younger brother Monto. Along the way, the caravan crosses paths with a group of gypsies that includes some causal young men. Sunita soon falls in love with Mohan but Nisha is attracted to Mohan and this puts Sunita in danger again to make matters worse Rajan has conducted a manhunt to find Sunita either by hook or by crook.",6.8,272,https://www.imdb.com/title/tt0066888/
Bollywood Diaries,5216810,2016,Drama,NA,NA,Hindi,Raima Sen,Salim Diwan,Ashish Vidyarthi,Yusuf Afzal Khan,Saddam Memon,Anup Chnadrakant Yewage,"Bollywood Diaries is a tribute to passionate aspiring actors. It chronicles the journey of three unrelated souls, who dream to make it big in Bollywood. The plot encompasses a guy working at a call-center in Delhi, a middle-aged government servant from Bhilai and a prostitute from Sonagachi Kolkata. With their sheer passion and perseverance, they bend over backwards to carve their name in Bollywood. Abiding by the saying, ""Live your dream"", they go beyond their conventional life. But, will their efforts lead them to their ultimate goal?",6.0,263,https://www.imdb.com/title/tt5216810/
Life Ki Toh Lag Gayi,2327389,2012,Action,Comedy,NA,Hindi,Kay Kay Menon,Ranvir Shorey,Pradhuman Singh,NA,NA,NA,NA,5.3,267,https://www.imdb.com/title/tt2327389/
Neel Kamal,0148523,1968,Drama,Fantasy,Musical,Hindi,Waheeda Rehman,Raaj Kumar,Manoj Kumar,NA,NA,NA,"Sleepwalker Sita Raichand (Waheeda Rehman) is rescued by Ram (Manoj Kumar) while walking on a railway track. Shortly thereafter Guruji (David) and Mr. Raichand (Balraj Sahni), approach Ram's mom (Lalita Pawar) with a marriage proposal. Finding the proposal suitable both Ram and his mom agree, and as a result Ram and Sita are married. After the marriage, Sita displays very strange behaviour, like walking away during the night for long durations. This increases the suspicions of everyone in Ram's household. Ram subsequently finds out that there is a lot more to Sita's disappearance than sleepwalking, as Sita seems attracted to someone else from a previous birth.",6.8,295,https://www.imdb.com/title/tt0148523/
Andaz,0066766,1971,Drama,Romance,NA,Hindi,Shammi Kapoor,Rajesh Khanna,Hema Malini,NA,NA,NA,"Rajoo (Rajesh Khanna) and Sheetal (Hema Malini) are in love, and expecting some opposition from Rajoo's dad (Ajit), they marry in a simple temple ceremony. But Rajoo's dad vehemently opposes this marriage, and refuses to accept Sheetal. Then Rajoo is accidentally killed in a vehicle accident, leaving Sheetal pregnant and totally devastated. She eventually gives birth a baby boy Deepu (Master Alankar). Sheetal than seeks employment, and gets a job as a teacher. One of her students is a child named Muni, whose dad is a widower, Ravi (Shammi Kapoor). Since their circumstances are similiar, they become very close, and eventually decide to marry. But Ravi's mom )Achla Sachdev) objects to this marriage, and accuses Sheetal of being a woman of questionable means. In the meantime, a villager, Mahuva (Aruna Irani) commits suicide, and the villagers point the finger at Ravi, on whom Mahuva had a crush. Was Ravi two-timing Sheetal?",6.7,288,https://www.imdb.com/title/tt0066766/
14 Phere,12887178,2021,Comedy,Romance,NA,Hindi,Kriti Kharbanda,Vikrant Massey,Gauahar Khan,Aditya Jawalkar,Maheshwari Parab,Sankalpa Ranade,"Sanjay is a Rajput from Jahanabad which is known for honour killings. He is in love with Aditi, a Jat from Jaipur whose father and elder brother will kill to keep their honour. Both are very close to their families, yet they want to get married. In order to live together, they plan to con their families by arranging a set of fake parents and reliable allies so that Sanjay can show Aditi as a Rajput girl and Aditi can show Sanjay as a Jat boy to get married before eloping to the US. Will they manage to make it?",6.5,3524,https://www.imdb.com/title/tt12887178/
Aapko Pehle Bhi Kahin Dekha Hai,0348521,2003,Action,Comedy,Drama,Hindi,Priyanshu Chatterjee,Sakshi Shivanand,Farida Jalal,Sandeep Sharad Ravade,NA,NA,"Calgary-based wealthy Pakhi meets and falls in love with Samar Dev, who claims to be Pepsi's Additional General Manager. He is introduced to her dad, Sam, and aunt Asha; and a lavish wedding is planned much to Sam's chagrin who feels that he has met Samar before. It is just before the marriage that Sam's suspicions will be well-founded after he finds Samar in the womens' restroom. Close questioning will reveal that Samar is not who he claims to be, and Pakhi will have nothing but a canceled wedding and broken heart to mend, and no way of knowing who Samar really is nor what his motive was in befriending her.",4.5,291,https://www.imdb.com/title/tt0348521/
Zor: Never Underestimate the Force,0264210,1998,Action,Drama,Thriller,Hindi,Sunny Deol,Sushmita Sen,Milind Gunaji,Narendra Rahurikar,NA,NA,"Mumbai-based Journalist Arjun Singh lives a wealthy lifestyle along with his widowed father, DIG Uday Singh; paternal grandmother, and sister, Sarita, who is about to get married. He meets with and falls in love with Reporter Aarti,and introduces her to his approving family. He then connects with his army officer buddy, Iqbal Khan, who also approves of her. During Sarita's wedding ceremony, the entire Singh family's idyllic lifestyle will be shattered after Uday is arrested by DSP D.D. Chautala for allegedly harboring a terrorist who was responsible for the deaths of 827 people. Before they could even recover from this trauma - they will soon be faced with the shocking news that the terrorist is none other than Iqbal.",4.3,280,https://www.imdb.com/title/tt0264210/
Dhund: The Fog,0353351,2003,Adventure,Horror,Mystery,Hindi,Amar Upadhyay,Aditi Govitrikar,Apoorva Agnihotri,NA,NA,NA,"After the passing away of her parents, Simran Malhotra lives a wealthy lifestyle with her uncle, Rajendra. She has always won beauty pageants during her college days, and when an opportunity arises, she enters her name in a local beauty contest. This news is not welcomed by fellow-collegian, Tanya Khurana, who has always been the runner-up. She confides to her brother, Ajit, who assures her that Simran will be made to change her mind. Ajit makes some intimidating phone calls and even threatens her in person when she is alone, but to no avail, Simran does take part in the contest, and wins again. This breaks Tanya's heart, and an enraged Ajit, who swears that he will only rest after he kills or seriously disfigures Simran. Simran, her friend, Kajal, along with Sameer and Kunal decide to go to Khandala to celebrate Simran's win, and when the boys go to get something to eat, Ajit attacks Simran and Kajal, a scuffle ensues and Ajit gets killed. The boys return and together they decide not to tell anyone, take the body to the railway tracks, leave it to be mauled by a train, and take Ajit's car to the nearest lake. Things do not go according to plan, and the youngsters end up hiding Ajit's body in the murky waters of the swimming pool. Then a nightmare begins for the four pals as Ajit's body disappears and he mysteriously re-appears, apparently thirsty for vengeance and a violent death to anyone who dares to stop him from carrying out his gruesome task.",2.7,325,https://www.imdb.com/title/tt0353351/
Joshilaay,0089382,1989,Action,Drama,Western,Hindi,Sunny Deol,Anil Kapoor,Sridevi,NA,NA,NA,"Dara and Karan, the sons of two of the victims of dacoit Jogi Thakur, wait many years to exact their revenge. When the Thakur's colleague Raja Singh cheats him and runs away with his loot, Jogi is arrested and sentenced for life imprisonment. Years later Jogi escapes from the prison to get hold of Raja and take back his booty, but finds his face on all the posters in the village to find him dead or alive with a reward of fifty thousand rupees. When Karan gets to know Jogi has escaped he goes looking for him. Dara also join hands with Karan to even the score with the dreaded dacoit.",5.7,277,https://www.imdb.com/title/tt0089382/
