Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Farz Aur Kanoon,257662,1982,Action,Drama,NA,Hindi,Jeetendra,Hema Malini,Rati Agnihotri,NA,NA,NA,"Fulfilling his duty and protecting law is the life of Inspector Ranjit Kumar and this is his only religion in life. The couple Ranjit Kumar and Bharti paired as that of Ram and Sita of the present age. Their happiness had no bounds when Bharti was admitted in the hospital for her first delivery. Soon it changed to sadness as they came to know from Bharti s father that the child was born dead. The sad days than bloomed out to happiness. As within a year Bharti gave birth to a child - Ravi. They forgot the grief of their first child s loss and together looked forward for the upbringing of Ravi. They has the intension of making him an honest and big personality. But Ravi from the very beginning had fell into bad company. From childhood itself he started smoking ciggarett - playing cards - robbing things etc. Due to these bad habits Ravi was admitted to a hoistal from where he lateer ran away. Being a police Inspector Ranjit Kumar finds out Ravi but he hides this secret from Bharti. She wept over the loss of her son. But then too Ranjit Kumar kept Ravi away from her motherhood in the hope that one day Ravi would overcome his bad habits. When Ravi grew up and returned back home,he blamed Ranjit Kumar for all the calamities that he had to face. On one side Ranjit was on his mission to finish off those people who were working against his country and on the other hand Ravi joined them and started creating problems for Ranjit. Even though Bharti loved Ravi, Ravi loved the unlawful life whereas Ranjit Kumar loved his duty and law. Everyone s thought differed, then how could they stay under one roof? On this Ravi left his house. And of his grief Bharti had a paralysis attack. Ranjit Kumar s first son whom Bharti s father had handed over to a maid-servent Ganga, so that Bharti s marraige could not get disturbed now had grown young in a village his name is Ramu. Ramu comes to the town - he saves Major Gopal s daughter - Poonam twice from the road romeos and because of Major Gopal he comes in contact with Ranjit and Bharti his parents. Bharti had become weak due to the seperation of Ravi, at her last moment Ganga the maid-servent comes out with the secret of Ramu being her elder son. Bharti was glad but her time was just near to completion. Before her last breath she took the promise from Ramu that he must break down the wall that stood between his younger brother Ravi and his father. How does Ramu fulfill his mother s last wish? How he brings back Ravi from amongst the Badmas ? How he puts together Ranjit Kumar and Ravi?",5.4,25,https://www.imdb.com/title/tt0257662/
Vishwas,362283,1969,Comedy,Drama,Romance,Hindi,Jeetendra,Aparna Sen,Bharat Bhushan,Gyan Singh,NA,NA,"Neena lives a poor lifestyle along with her parents. Her marriage is arranged with a wealthy male, but the marriage could not take place as her parents are unable to provide enough dowry. Ramnath Kapoor steps in, gets married to Neena and she re-locates to live a poor lifestyle with him. She is overly ambitious and superficial, and starts to live a parallel life. Even after the birth of a son, Ravi, she continues to enjoy her life, and neglects both her husband and son. Then one day she steals a necklace and lets Ramnath take the blame, and as a result he is arrested and imprisoned. When Ramnath returns, there is no trace of Neena, and he undertakes to look after Ravi on his own. 15 years later Ravi has grown up, and is a Forest Ranger in Uttar Pradesh. Neena, who is wealthy, and has taken crime as a career, finds out and wants Ravi to move in with her, but he turns her down. Then romance enters Ravi's life in the shape and form of Radha, who lives a wealthy lifestyle in Delhi. Both fall in love with each other, Ravi introduces her to his dad, who instantly approves. Then Ravi is invited to visit Delhi to meet Radha's aunt, and it is here that Ravi will come to know Radha's aunt is none other than Neena herself, and he will find out that Radha was merely an attractive bait to lure him and force him to live with his biological mother.",5.5,22,https://www.imdb.com/title/tt0362283/
Bhai-Bhai,259214,1956,Drama,NA,NA,Hindi,Ashok Kumar,Kishore Kumar,Nimmi,M. Alagappan,S. Arumuga Asari,M.T. Subbiah,"Widowed Dayashankar is a businessman who lives in Madras with his two school-going sons, Raj and Ashok. One day he catches Raj stealing some money from his vault, he beats him, locks him in a room, and threatens to cut off his fingers. A terrified Raj breaks the window and runs away, never to be heard of again. Ashok goes on to take over his dad's business, Superior Motors, which also has a branch in Bombay; gets married to Laxmi, and soon has son named Munna. One day Ashok must travel to Bombay to meet with Bulbul, the Branch Manager, to discuss business. Laxmi and Munna see him off. Then several days later, Ashok returns home and he is not the same loving husband and father anymore. He decides to sell the business, has nothing to do with Munna and Laxmi, and asks them to take some money, while he returns to Bombay. Laxmi and Munna follow him to Bombay, but are unable to locate him. They are befriended by a petty thief and pickpocket by the name of Raja, who lives with a young street dancer named Rani and her dad, Baba. When Baba finds out that Laxmi may be related to Raja and that Munna may be their child, he asks them to leave the house. Raja then takes them to Ashok, and to Laxmi's shock she finds her once-loving husband living with another woman, much younger and prettier, by the name of Sangita. Watch what happens when Sangita asks Laxmi to be the maidservant, and Ashok refuses to recognize his wife and child.",5.8,24,https://www.imdb.com/title/tt0259214/
Shiv Shakti,376885,1980,Drama,NA,NA,Hindi,Ramesh Deo,Paidi Jairaj,Shashi Kapoor,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt0376885/
Jalte Badan,268395,1973,Drama,NA,NA,Hindi,Kumkum,Kiran Kumar,Neena,NA,NA,NA,NA,5.7,19,https://www.imdb.com/title/tt0268395/
Hum Sab Chor Hain,361721,1995,Action,Drama,Romance,Hindi,Jeetendra,Dharmendra,Kamal Sadanah,NA,NA,NA,"In order to avenge the killings of his family members at the hands of four outlaws, Chakradhar, Bhootnath, Nainsukh and Hunterwala; Kamal Verma takes the assistance of Vijay Kumar - Vijay is a modern day Robin Hood, who rob money and jewelery from the rich and distributes it to the poor. While Kamal's older Assistant Commissioner of Police brother, Ravi will not permit him to break the law similarly he will leave no stone unturned in arresting Robin Hood.",3.5,42,https://www.imdb.com/title/tt0361721/
Aladdin and the Wonderful Lamp,139012,1952,Adventure,Fantasy,NA,Hindi,Mahipal,Meena Kumari,S.N. Tripathi,NA,NA,NA,NA,5.8,20,https://www.imdb.com/title/tt0139012/
Bindiya Chamkegi,367546,1984,Comedy,Family,NA,Hindi,Rekha,Vinod Mehra,Johnny Walker,NA,NA,NA,"Shalini 'Shalu' lives a wealthy lifestyle with her businessman brother, Shyam Kapoor, and is expected to marry Surajbhan, the son of wealthy Thakursaheb. She would prefer that Shyam got married first so that he can have someone to look after him, but since he was in love with a woman named Maya, who betrayed him, and since then he has taken to alcohol in a big way, and hates women. When he fails to convince Shalu to marry, he gets married to a woman named Bindiya and brings her home with him. A thrilled Shalu gives her consent to get married, and also announces that she would like to give a formal reception for her brother's marriage. The reception does take place, but Thakursaheb subsequently informs Shyam that Surajbhan has already got married abroad to a woman of his choice. Shyam asks his friend, Ranjeet, and both arrange for Shalu's marriage to Daulatram's son, however, Bindiya does not approve of him, and as a result Shalu rejects him. What Shalu does not know is that Shyam is not really married, but has hired Bindiya to act as his wife; and what Shyam does not know is that Ranjeet is not who he really claims to be, but someone else who has got a number of scores to settle with Shyam.",5.1,21,https://www.imdb.com/title/tt0367546/
Rama O Rama,350030,1988,Action,Drama,Romance,Hindi,Raj Babbar,Kimi Katkar,Aashif Sheikh,Babban Kharat,NA,NA,Sukhiya is a drunkard who survives on drinking on the money his wife and children earn through begging.After his wife dies he sells his elder son Sandeep to a criminal Roy his younger son Sonu manages to escape.Years later Sandeep takes away the crime business of Roy and lives with memories of his separated brother.Sonu is now a drummer and singer and calls himself Vicky he falls in love with Hema daughter of middle class bus driver John Dsouza .The Dsouza's approve their relationship.But when Sandeep sees Hema he falls in love with her and also saves her and Vicky's life from Sahoo Dada thus getting close to the family he also proposes Hema for marriage .John is unable to pay bear the marriage expenses of his four daughter's Sandeep promises him that he will take care of all their expenses and offer his son a job in USA.As the family gets indebted by Sandeep they ask Hema to marry him instead of Vicky.Sandeep is unaware that Vicky is his own brother and he is taking his love away.,5.4,23,https://www.imdb.com/title/tt0350030/
Gunahon Ka Devta,494953,1990,Action,NA,NA,Hindi,Mithun Chakraborty,Sangeeta Bijlani,Aditya Pancholi,NA,NA,NA,"Baldev Raj Sharma is a honest and diligent Police Inspector who lives in a city in India with his wife, and a son named Suraj. He is informed that due to his meritorious service, he will soon be felicitated and honored in public. Before that could happen, he is arrested, stripped off his title, and imprisoned for a brutal killing, leaving his wife alone to bring up their son, Suraj. Years later, Baldev is still in prison, while Suraj has grown up to be a police inspector himself, out to find out who framed his father. But will the trail be warm enough for Suraj to find his way through; and if he does so, will he himself be entrapped in a web of lies, and deceit, the same way his father was?",5.1,20,https://www.imdb.com/title/tt0494953/
Mard Ki Zabaan,154846,1987,Action,NA,NA,Hindi,Dharmendra,Jackie Shroff,Poonam Dhillon,NA,NA,NA,"Ram Chauhan makes a living as a farmer and lives with his brother, Lakshman. He falls in love with wealthy Lakshmi Sahay, much to the chagrin of her dad, Raghupathi, who breaks off all relations with her. His anger does not subside even when Lakshmi gives birth to a son, Vijay. When Raghupathi announces that his sole beneficiary is going to be Shrinath, Lakshman opposes this action, is assaulted, and eventually Ram ends up getting killed, Lakshmi get separated from Vijay, who ends up being adopted by a man named Bannerjee, who renames him Rajesh. An angered Lakshman goes to avenge his brother's death, kills some of Shrinath's goons, is arrested and sentenced to several years in prison. Years later, while still in prison, his friend, Govind, informs him that Raghupathi has been conned by Shrinath and his son, Monty, and they have hired an impersonator, who has killed Raghupathi and taken over the estate. Lakshman escapes from prison and is hellbent on destroying the impersonator, Shrinath and Monty at any and all costs - that is if the police and the impersonator let him.",4.5,21,https://www.imdb.com/title/tt0154846/
Aurat,45524,1953,Action,Adventure,Drama,Hindi,Bina Rai,Prem Nath,Purnima,Anant Rao Shinde,NA,NA,"Adil (Premnath) is a dashing, brave young man, full of hope and mindful of the rights of all people, especially the downtrodden. It is this last attribute that ends up putting him in the bad books of the Emperor (Ulhas). The Emperor orders his arrest. But before the soldiers can arrest Adil, he single-handedly rescues the Emperor's bethrothed from a lion. This earns him the gratitude of beautiful Queen-to-be, Juhi (Purnima). The Emperor, pleased with Adil, gives him an important assignment in his army, and promises that Adil's fellow-villagers will not face oppression, taxes or forced labour from his army. Ruhi (Bina Rai) loves Adil, but Adil is unaware of this. Juhi is impressed by Adil and this impression turns to love, and she tells Adil about this. Adil does not think it appropriate for a bethrothed to be his lover and wife, and spurns her. Angered Juhi starts to plot against Adil, by getting the emperor to collect taxes and forced labour from Adil's village. This angers Adil, who goes to confront the emperor and the queen-to-be. Angered, the Emperor dismisses Adil, and orders his arrest. Adil flees to the hills. Numerous attempts by the emperor's armies to apprehend Adil are in vain. Finally, Juhi tells the emperor that she will bring in Adil without spilling a drop of blood. Will Ruhi succeed where so many have failed?",4.9,20,https://www.imdb.com/title/tt0045524/
Opera House,269665,1961,Action,Crime,Drama,Hindi,Saroja Devi B.,Ajit,K.N. Singh,NA,NA,NA,"Saroj lives a poor lifestyle in Nagpur along with her widowed mom, Leela, and a younger sister, Nanhi. She gets employed as a singer/dancer in Bombay and relocates there. Once there, she meets with Ajit, and the couple fall in love. Circumstances compel her to re-locate to Nagpur and seek employment with another dance/drama company run by Chunilal. Ajit decides to follow her to Nagpur, and visits her mom and sister. It is from here he locates the dance/drama company and does meet Saroj - only to find out that she has changed her name to Mary D'Souza. Ajit will eventually discover that Saroj had witnessed the murder of Chunilal and the killer(s) are now out to silence her - and whoever else dares to come in their way.",5.5,23,https://www.imdb.com/title/tt0269665/
Ram Aur Shyam,483786,1996,Action,Crime,Drama,Hindi,Samrat,Manek Bedi,Divya Dutta,NA,NA,NA,"Roshni Raman discovers a scientific formula and as a result gets abducted - first by Jabar, and then is subsequently taken by force by the menacing Tatar. Her widowed mother recruits a male named Ram Luthra to locate and bring her home; while Jabar hires Shyam to try to find and bring her to him. Both men must now not only confront each other but also the invincible Tatar, who has the police and politicians on his payroll, in a fortified city.",4.1,25,https://www.imdb.com/title/tt0483786/
Dushman Devta,363583,1991,Action,NA,NA,Hindi,Dharmendra,Dimple Kapadia,Sonam,Anand Shinde,NA,NA,Shiva is an escaped convict who is looking for a suitable place to hide from the police. His adventures lead him to end up in a rural region which happens to be the main target of bandits and wild animals - with no one who can stop them from looting and killing the residents there. Shiva finds that he can take refuge there. His methods of solving the issues get him well respected by the residents who regard him as god without knowing that Shiva has an ulterior motive.,3.9,29,https://www.imdb.com/title/tt0363583/
Haqeeqat,260064,1985,Crime,Drama,NA,Hindi,Asrani,Raj Babbar,Beena Banerjee,NA,NA,NA,"Inspector Arjun Singh, meritorious and honest, is assigned the duty of Inspector-In-Charge of a police station in a community that is rife with crime. Arjun soon brings law and order to this region, which bring him in the bad books of local politician Azghar Pandey, the Superitendent of Police, Surajpal Singh, and various other powerful and influential people. Arjun meets with Bharti, a woman forced into prostitution, and both get married. Then the forces of oppression owned and controlled by Azghar take over, Arjun is severelly beaten and is taken to a hospital that is governed by former convicted killer, Dr. Mathur, who is known for killing more patients than for curing them, and it is here that Arjun and the community will be put to test whether the truth and justice win or if harsh reality is death to the good people.",4.6,24,https://www.imdb.com/title/tt0260064/
Dildaar,154415,1977,Action,Comedy,Drama,Hindi,Jeetendra,Rekha,Sujit Kumar,NA,NA,NA,"Illiterate Banke Lal lives a fairly wealthy lifestyle in a village along with his widowed mom, Laxmi. He has earned an award from the Government as well as had been interviewed on All India Radio as he had excelled in farming. He is in love with Parvati, the daughter of the village Sarpanch, Charandas. When Charandas refuses to permit him to wed Parvati as she is more educated, Banke vows to wed a city-bred woman who is even more qualified than Parvati. He re-locates to Bombay, and after a few weeks return home with his new bride, Lata. Shortly thereafter chaos reigns in his life when he finds out that Lata is a mentally unstable runaway bride, her to-be spouse is wealthy Advocate Shamsher Singh, and the entry of Savitri - who claims that Banke married her and that she is pregnant with his child.",4.5,23,https://www.imdb.com/title/tt0154415/
Raaja,276438,1975,Drama,Family,NA,Hindi,Rishi Kapoor,Sulakshana Pandit,Prem Chopra,NA,NA,NA,NA,6.2,42,https://www.imdb.com/title/tt0276438/
Kismet,360718,1980,Action,Family,Musical,Hindi,Mithun Chakraborty,Ranjeeta Kaur,Shakti Kapoor,NA,NA,NA,"Moti comes from a poor family, and lives in a modest apartment with his widowed mother, and an unmarried sister, Shyama. He meets with a beautiful young woman named Ganga, and soon both fall in love with each other. He brings Ganga home to meet his mother and sister, and they welcome her to their dwelling. After a few days, a group of armed men forcibly enter Moti's house, and attempt to abduct Ganga. When Moti's mom intervenes, and asks the men to leave them alone, the men tell her that Ganga is a runaway prostitute, and they want her back. Moti's mom at horrified at having a woman with such a reputation live in her house, and lets the men take her away. When Moti returns, he is angered at not finding Ganga there, and sets out to try and find her. But will he able to rescue her before Ganga is forced into prostitution, or before she takes her own life rather than be forced to live in this manner.",4.9,23,https://www.imdb.com/title/tt0360718/
Married 2 America,2158633,2012,Thriller,NA,NA,Hindi,Archana Joglekar,Akhilendra Mishra,Chetan Pandit,NA,NA,NA,"Ravi Malhotra, an NRI living in the US, works for the mighty Larson & Jason, a US based multinational, which builds huge civil projects throughout the world like dams & bridges. One of its recent contracts was in India, the Dharbhanga Dam project in Bihar at District Saurabhpur... it was planned & executed with a hundred year warranty, by their top architect & engineer Ravi Malhotra. But within a few years three of the dam's gates are burst open, leaving hundreds of people dead, thousands are rendered homeless & public property worth crores washed down in floods. The Indian government is contemplating suing the company for damages worth millions. The company sends Ravi Malhotra to India to probe & investigate what exactly caused the damage. Ravi finds out the shocking truth & hands over the file to the concerned authorities here. Since that night he goes missing. The authorities & the police feel he has escaped to evade arrest as the Indian government & the law holds Ravi & his company Larsen & Jason solely responsible for the disaster. All efforts to trace him are fruitless. After three months, his distraught wife Anjali follows him to Saurabhpur. From the moment she lands in India to eventually finding her husband, in the process of rediscovering their love for each other. This forms the major part of the sensational & thrilling narrative.",4.2,21,https://www.imdb.com/title/tt2158633/
Sanjay,395746,1995,Crime,NA,NA,Hindi,Ayub Khan,Shakti Kapoor,Sakshi Shivanand,NA,NA,NA,"Sanjay Singh lives in a middle-class family. His father, Ranvir, a retired constable; his mother is a housewife; his elder brother, Pratap, is married and has one son; and his sister is yet to marry. Ranvir's philosophy is to accept bribes and this is what he teaches his constable son. But Pratap prefers to be honest. Sanjay meets with and the falls in love with beautiful Saaxshi, who is the daughter of the Deputy Superintendent of Police. Then things go well with the Singh household, Pratap gets promoted to the position of Inspector, and a political leader gives the Singh family a bunglow to live in. The family is all set to enjoy a comfortable life, when Sanjay discovers that all this luxury and comfort has come to them at a price - a price that each of the Singh family will have to pay collectively and individually.",3.9,19,https://www.imdb.com/title/tt0395746/
Karan,448586,1994,Action,NA,NA,Hindi,Virender Razdan,Aparajita,Sulabha Arya,NA,NA,NA,"Karan lives with his widowed mother Mrs Dewan who runs Karan Motel he meets Natasha in college and both fall in love but Jaggi son of politician Ramprasad Jwala tries to woo her and has tiff with Karan.Jwala plans to get Natasha and Jaggi married by calling of the strike in factory of Pawan Puri father of Natasha.But Natasha is not interested in getting married to Jaggi,soon Mrs Dewan is held for running drugs business in her hotel she commits suicide to escape the shame.Jwala was mastermind behind everything and got Mrs Dewan killed by Jaggi and Billa and forced her to sign transfer of Motel in name of his partner Lalwani.Karan attacks Lalwani when he tries to take the Motel and gets jailed for the same where as Pawan Puri wants Natasha to close all ties from Karan.When Karan gets bail his lawyer also brings stay order on Motel so Lalwani cant take the control ,Karan now plans for revenge as who framed is mother but still unaware that she was killed and didn't commit suicide.",4,28,https://www.imdb.com/title/tt0448586/
Aaj Ka Andha Kanoon,426863,2003,Action,NA,NA,Hindi,Sudesh Berry,Priyanka Upendra,Aman Jalali,NA,NA,NA,Deva comes to the city in search of work! He meets with Shiva who is a smuggler and working illegally. Deva tells Shiva that he is not happy with this and the both of them fight. Shiva is killed by Deva and at that moment the police arrive to arrest him. The police inspector advises Deva that he did a good thing by getting rid of Shiva and that he should become the 'Robin Hood' to help other people of the city. Deva agrees but the greed gets to him and he is pursued by the inspector now. How will the chase go? Will he catch up with Deva? Will justice prevail?,3.1,19,https://www.imdb.com/title/tt0426863/
Garam Coat,325447,1955,Drama,NA,NA,Hindi,Nirupa Roy,Jayant,Rashid Khan,NA,NA,NA,"Girdharilal lives a poor lifestyle in Delhi along with his wife, Geeta, and two daughters and a son. He works as a Money Order Clerk in the Post Office, earns Rs.110/- per Mensem, and wears a torn coat that his wife is tired of stitching. One day at work, he makes an error in a money order but does manage to fix it, collects his pay and returns home, refusing to drink alcohol with his co-workers, Sher Khan and Munnilal. He then sets out to buy some snacks and toys for his children and loses a 100 Rupee note. Unable to recollect where he lost it, he decides to kill himself but when he misses the train he returns home and confides in his wife. She assures him that she will manage somehow. He manages to borrow money, even finds a part-time job, to pay off his bills, but is unable to pay his electricity bill. One night he returns home and finds the pantry full. His mind distracted with doubts about his wife's character, he starts making mistakes at both his places of employment, and returns home to find his door locked, his wife missing, and his children playing outside. When he questions them about the whereabouts of their mother, they refuse to tell him. Shortly thereafter Sher Khan and Munnilal, concerned about their co-worker, find him near the railway tracks heading straight into an on-coming train. Sher manages to rescue him, and this is when he will tell them the devastating news that Geeta has taken to prostitution and he has killed her. Watch what impact this has on his employment, his children, and his friends.",7.3,19,https://www.imdb.com/title/tt0325447/
Choron Ki Baaraat,237098,1980,Action,NA,NA,Hindi,Shatrughan Sinha,Neetu Singh,Ajit,NA,NA,NA,"Anju lives a wealthy lifestyle with her widowed dad, Dhanraj, on a privately owned island. She studies in a hostel, plays on the football team, but is known for getting into fights with other girls, rather then taking part in this sport. She meets with a young man, Shekhar, and both fall in love with each other, so much so that she invites him to work on her dad's island. Her dad employs Shekhar and hopes to get his daughter married to him. But before that could happen, six men men who had duped by Dhanraj several years ago, arrive on the island incognito, enlist the assistance of the island's native people, led by Heera, who have been oppressed by Dhanraj and Captain Ashok, to recover their loot and kill Dhanraj and Anju. It is here that Anju will find out that the reason Shekhar accompanied her was not because he loves her, but for quite some other unknown and devious reason.",7.1,22,https://www.imdb.com/title/tt0237098/
Amanat,47816,1955,Drama,Family,NA,Hindi,Bharat Bhushan,Chand Usmani,Nasir Hussain,NA,NA,NA,"A dying man entrusts his lives earnings to Purshotam, a stranger he just met, and asks him to promise to take this money to his wife, and son, Pradeep, in a remote village in India, to which Purshotam agrees. The man passes away, and Purshotam goes to fulfill his promise, in vain though, as he is unable to trace the woman and her son. After sometime he experiences financial difficluties, and decides to use the money for his personal gain. Years later he comes to know of the rightful heir to these monies, but will he able to assert his honesty, or will he carry on as though nothing has happened?",7.1,20,https://www.imdb.com/title/tt0047816/
Suvarna Sundari,7822474,2019,Action,Thriller,NA,Telugu,Shamna Kasim,Sakshi Chaudhary,Jaya Prada,NA,NA,NA,"The movie revolves around an idol, Suvarna Sundari and the effects of it. The idol, also known as Trinetri, dates back to 15th century. Whoever possesses the idol, becomes a victim of destruction because of the history the idol has. On the other hand, a gang desperately seeks the idol as it can fetch them a lot of money in the international market. They also believe that possessing the idol brings people good luck. An archaeologist, played by Jaya Prada, knows the history of Suvarna Sundari and vows to prevent the damage it causes to people. Meanwhile, a couple - Anjali and Ram - visit a company to strike a deal, but they get stuck in a lift along with five different people. What follows next is a series of deaths, that adds to the mystery. Will the archaeologist succeed in her mission?",3.6,4586,https://www.imdb.com/title/tt7822474/
Sheesh Mahal,243555,1950,Drama,NA,NA,Hindi,Sohrab Modi,Naseem Banu,Pushpa Hans,NA,NA,NA,"Thakur Jaspal Singh lives in the prestigious and palatial house called the Sheesh Mahal. He is badly in debt, yet continues to live a lifestyle far over and above his means. His son and two daughters are concerned, and try to stop him from over-spending, but he disregards them. Then one day the inevitable happens, and Jaspal Singh has to leave Sheesh Mahal, which must now be sold by auction to pay off his debts. Jaspal and his children move into a small room in the nearby slums, where they hope to spend the rest of their lives. Jaspal's son finds employment in a mill, but unfortunately meets with an accident, and in order to save his life, the doctors amputate his leg, leaving his unemployed and dependent. Jaspal's daughter, Ranjana, attempts to secure employment, but proud Jaspal will not hear of this. Ranjana gets employment, but she does not tell her father about it. Ranjana meets with a young man and both fall in love with each other. When this young man's father, Durgaprasad, comes to ask Jaspal for Ranjana's hand, Jaspal finds out that he is the new owner of Sheesh Mahal, and that Ranjana has been working as a maid there. Jaspal is furious, and taking his sword, he rushes over to the Sheesh Mahal with a clear intend of killing Ranjana, and anyone else who dares to stop him.",7.4,21,https://www.imdb.com/title/tt0243555/
Shaheed-E-Azam,4063584,2002,Biography,Drama,History,Hindi,Sonu Sood,Manav Vij,Binnu Dhillon,NA,NA,NA,"The film, based upon the life of Shaheed Bhagat Singh, caused some controversy as the Punjab and Haryana High Court issued a notice to the producers calling for a ban of the movie.It was released in 2002. In the same year two other movies on Bhagat Singh were also released named '23d march 1931 Shaheed' and 'The Legend of Bhagat Singh'.",6.8,30,https://www.imdb.com/title/tt4063584/
Doosri Dulhan,361532,1983,Drama,Family,NA,Hindi,Victor Banerjee,Sharmila Tagore,Shabana Azmi,NA,NA,NA,NA,6.8,19,https://www.imdb.com/title/tt0361532/
Aaja Sanam,482671,1994,Drama,Romance,NA,Hindi,Mohnish Bahl,Chandni,Kulbhushan Kharbanda,Rangarao Chougule,NA,NA,NA,3.3,8,https://www.imdb.com/title/tt0482671/
Ek Baar Chale Aao,340090,1983,Drama,NA,NA,Hindi,Asrani,Bharat Bhushan,Jankidas,NA,NA,NA,"Dharam Das has found an ideal groom for his sister in Din Dayal, who agrees to wed her. However, on the day of the wedding, Din demands an exorbitant amount of dowry, and when Dharam is unable to come up with it, breaks off all ties, returns home, and gets married to another woman. This leaves the Das family completely devastated, the to-be bride kills herself, and the shock of her death kills her father, and Dharam swears to avenge this humiliation at all and any costs. Years later Din has a daughter by the name of Gulab, who is in love with Kamal, the son of Dharam. When Dharam finds out, he is enraged and refuses to permit Kamal to get married to her, but when Kamal insists, Dharam reconsiders and permits the marriage to take place. After the marriage, Gulab is found in the bridal chamber with another man, Ravi; while Kamal is nowhere to be found. The next day Dharam takes Gulab back to Din's house and demands that he be paid 25 Lakhs as dowry. A bewildered Din, who had put all this in the past, is unable to come up with the money, but agrees to keep Gulab with him, get her divorced and re-married to Madan Lal. The question remains where was Kamal on the night of his marriage, and was he also involved in this plot to humiliate Din?",6.4,16,https://www.imdb.com/title/tt0340090/
Ek Chitthi Pyar Bhari,408734,1985,Drama,NA,NA,Hindi,Raj Babbar,Reena Roy,Agha,NA,NA,NA,"Dr. Sunil Sharma runs two clinics in rural India - mainly for the benefit of poor and needy people. He advertises in the newspapers for a qualified nurse, who must be single, and be willing to work long hours. A young and attractive woman named Aarti Saxena responds to his advertisement, is successful in the interview, and gets hired. Sunil finds himself getting attracted to Aarti, and mentions about her to his mother. His mother visits the clinic and approves of Aarti. She would like Aarti and Sunil to marry as quickly as possible. What Sunil and his mother do not know that Aarti has a sordid past - she has been disbarred from the nursing profession; she is married, and has a child by the name of Bulbul; and had assaulted a patient named Kamal Nath, when he expressed dissatisfaction with her work. Will Aarti be honest enough to tell Sunil about her past - or will she just refuse to marry him.",6.6,17,https://www.imdb.com/title/tt0408734/
Kundan,364466,1993,Action,Drama,NA,Hindi,Dharmendra,Jaya Prada,Amrish Puri,NA,NA,NA,"Thakur Shamsher Singh lives a wealthy life that is funded chiefly by criminal activities such smuggling and dealing in drugs. He has never been arrested as he has several high-ranking politicians and Police Officials on his 'payroll'. When an Editor of a newspaper exposes him, he has the entire family ruthlessly killed. When he finds out that Superintendent of Police Kundan Singh has been transferred from Delhi especially to apprehend him, he initially befriends him, but when he finds out that Kundan cannot be brought, he concocts a devious plot that will ensnare Kundan, his wife, Parvat, pet dog and monkey - so that he can continue to remain the uncrowned king of the underworld.",5.8,45,https://www.imdb.com/title/tt0364466/
J.D.,5463608,2017,Drama,NA,NA,Hindi,Rina Charaniya,Arvind Gaur,Jaswir Kaur,NA,NA,NA,"The Media brings news every moment from all over the world, but what happens within the Media is not known to the world. JD is the'Breaking News' from inside the Media. The Journalists who fight for Truth and Values are very helpless in fighting for their own rights. The power of Media is captive in the hand of a few people and they wear different masks. Every powerful Establishment first tries to scare, then allures and finally crushes in a maze of defamatory conspiracies. The one who rises with a steely resolve from this fall becomes JD. This is the story of Jai Dwivedi alias JD. He had started his journalism from Lucknow but Delhi was in his dreams. His pen had the power to shake the seat of power. Will he confront the powers of Media and Politics, or he will shake hands with them?",5.3,19,https://www.imdb.com/title/tt5463608/
Kahin Hai Mera Pyar,3585758,2014,Drama,Musical,Romance,Hindi,Eesha Agarwal,Gajendra Chauhan,Sanjay Kapoor,NA,NA,NA,"Every youth's imagination of love that relates the story of Adam & Eve, known since ages and shot very first time in Hindi Language in India. Natures own creation Adam and Eve believed to be in heaven, were incited by a python to eat a fruit. Eve ate the fruit and then fed it to Adam. They were forbidden to have it and on eating it were exiled from Heaven. A painter, Karan, who is getting blur images of a girl is trying to produce it on canvas, he writes at the bottom of all the portraits 'Kahin Hai Mera Pyar' as a sign of his belief that his love exists somewhere! A businessman buys all portraits this provokes Karan's feeling and he opts to search for his love more vigorously as the story unfolds further.",5.7,20,https://www.imdb.com/title/tt3585758/
Ek Phool Teen Kante,251068,1997,Comedy,NA,NA,Hindi,Vikas Bhalla,Monica Bedi,Sadashiv Amrapurkar,NA,NA,NA,NA,5.9,18,https://www.imdb.com/title/tt0251068/
Nasbandi,232164,1978,Comedy,Drama,NA,Hindi,Anitav Bachchan,Kanauj Kumar,Shahi Kapoor,Jagdish Gaidole,NA,NA,"Inder Sen Johar's much publicized comic look at the forcible sterilization program carried out under the orders of former Indian Prime Minsiter, Indira Gandhi, and her son, Sanjay Gandhi, during the dark days of Emergency. Johar comically portrays this story, which was censored and banned for several years by the Government of India, and stars duplicates of many popular Bollywood stars, including Anitav Bachchan. Songs (which continue to be banned by the Indian Government) are hilarious too: ""Kiski chali hai kahe gaye baat ye pyare Jhulelalan, jaan bachao, kher manoa, lagega sub ka number, dhama dham mast kalandhar, aaj hai koi baher to kal woh hoga andhar...""; ""Prabhuji de do ik santann....""; ""Kya mil gaya Bhagwan, Emergency lagake nasbandi karake hamari chuthi karake, nasbandi karake hamari bansi bajake..."".",6.5,19,https://www.imdb.com/title/tt0232164/
