Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Qayamat: City Under Threat,364621,2003.0,Action,Drama,Romance,Hindi,Ajay Devgn,Sunil Shetty,Sanjay Kapoor,Baban Adagale,Udai Prakash Singh,Dhananjay Thorat,"CBI Officer Akram Sheikh (Sunil Shetty) is on the verge of nabbing three dreaded Pakistan-backed arms dealers , the brothers Ali (Arbaaz Khan) and Abbas (Sanjay Kapoor) and their common moll Laila (Isha Koppikar) . When Sheikh busts an important arms deal conducted by his three targets , Ali-Abbas join forces with Gopal (Chunky Pandey) , a corrupt scientist to get hold of a deadly virus and take the tourists at the Elphinstone Jail resort as hostage . Akram Sheikh is now compelled to get help from Rachit (Ajay Devgan) , a criminal serving jail time who was a former associate of Ali-Abbas and the only person in history to have successfully escaped the Elphinstone jail . Along with a commando team , they try to pull off a rescue attempt by breaking in the jail and rescuing the hostages .",4.7,2261.0,https://www.imdb.com/title/tt0364621/
Gulaab Gang,2573750,2014.0,Action,Drama,,Hindi,Madhuri Dixit,Juhi Chawla,Divya Jagdale,Manish Baba,,,"Rajjo has created an ashram (sanctuary) for girls and women. The youngest students are taught to read. The adults are given a chance for employment, grounding spices, weaving beautiful pink saris, and when necessary picking up weapons to fight social injustices. Rajjo and her rose-hued gang members are asked to back Sumitra Bagrecha, a politician whose grand promises inspire hope in Rajjo. But when Sumitra reveals her callous, greedy nature, the Gulaab Gang become her worse enemy.",6.1,2118.0,https://www.imdb.com/title/tt2573750/
Judaai,119427,1997.0,Comedy,Drama,Romance,Hindi,Anil Kapoor,Sridevi,Urmila Matondkar,Appaih,Raju Chauhan,Mridhul Ghosh,Kaajal marries Ravi an engineer thinking he is wealthy and earns lot under the table.But finds that Ravi is a simple and honest guy.Kaajal then creates a world of her own luxuries like how rich people live and lusts behind money.Jhanvi niece of Ravi's boss arrives from abroad and falls deeply in love with Ravi knowing that he is married with two kids.When Jhanvi's attempts fail to attract Ravi she lures Kaajal with money that she will give her a Crore if she allows her husband to marry her.After the marriage Kaajal lust becomes more and forgets her family while Jhanvi takes care of the family.,6.1,2322.0,https://www.imdb.com/title/tt0119427/
No Problem,1431122,2010.0,Action,Comedy,Crime,Hindi,Anil Kapoor,Sanjay Dutt,Akshaye Khanna,Chanchal Bisht,Raju Jadhav,,"After bank owner Zandulal's (Paresh Rawal) money is stolen by Yash (Sanjay Dutt) and Raj Ambani (Akshaye Khanna), he faces financial ruin and sets out to apprehend the duo. He does locate them--right next to his mansion--and is all set to turn them over to bumbling Senior Inspector Arjun Singh (Anil Kapoor), who has personal issues with his hyper wife, Kajal (Sushmita Sen). Circumstances, and the indirect involvement of the dreaded Marcos gang, instead will not only make Zandulal a suspect for the homicide of Minister Sanyal but also be on the run from the police for theft of diamonds.",4.3,2374.0,https://www.imdb.com/title/tt1431122/
Mere Yaar Ki Shaadi Hai,322653,2002.0,Comedy,Drama,Romance,Hindi,Uday Chopra,Jimmy Sheirgill,Bipasha Basu,Prakash Nambiar,,,"Love hits people in all sorts of ways. To Sanjay (Uday Chopra) however, love hit him like a ton of bricks. Sanjay is the dithering Casanova, constantly bungling up his romantic liaisons, till one day the phone rings. Anjali (Sanjana) his childhood friend is getting married. It's now that the bricks fall on him. Observing Sanjay's reaction to this news and hearing him talk of Anjali, his flat mate Ria (Bipasha Basu) concludes that Sanjay is in love with her. Sanjay wakes up to this truth, reluctantly but surely and sets off on a noble mission - to break the wedding. He is overjoyed to be reunited with Anjali - till he meets the groom to be - handsome, charismatic, every girl's dream guy, Rohit (Jimmy Shergill). Nevertheless, Sanjay's love for Anjali compels him to take on the world and he sets off on his crusade of poisoning the family's mind against Rohit. It's all about a clash between the good and the not-so-good.",5.3,2154.0,https://www.imdb.com/title/tt0322653/
Maya,137100,1993.0,Drama,Mystery,Romance,Hindi,Deepa Sahi,Farooq Shaikh,Raj Babbar,,,,"Maya's destiny is surrounded by three men - her husband, the much elderly Dr. Charu Das, while she shares an extra marital affair with middle-aged, Rudra and a younger male named Lalit. As time progresses Maya ponders away her fate leading to a very horrific death leaving behind two investigators to wonder as to who or what really killed Maya.",5.4,2119.0,https://www.imdb.com/title/tt0137100/
The Japanese Wife,1620620,2010.0,Drama,Romance,,English,Rahul Bose,Chigusa Takaku,Raima Sen,,,,"Snehamoy Chatterjee lives a poor lifestyle on Bali Island in the West Bengal Sunderbans, along with his maternal aunt who wants him to get married to Sandhya. But Snehamoy, who teaches for a living, has entered into a long-term relationship with Japan-based Miyage, and both have made a marriage-commitment without meeting each other. Sandhya will end up getting married, giving birth to a son, getting widowed, and after the passing of her mother, will move in with them. Snehamoy will continue corresponding and even speaking with Miyage on the telephone, and it is here he will find out that she is ill, and he will consult with doctors dealing with a variety of Unani, Allopathic, Ayurvedic and Homeopathic medicines in order to find a cure for his pen-pal/wife.",7.6,2339.0,https://www.imdb.com/title/tt1620620/
Viruddh... Family Comes First,420304,2005.0,Drama,Family,,Hindi,Amitabh Bachchan,Sharmila Tagore,John Abraham,,,,"Vidyadhar Patwardhan lives a middle-class life with his wife, Sumitra. They have a son, Amar, who lives abroad in London, U.K., and it is through his income that the family lives on. Then Amar returns home with Jenny Mayer, his fiancée, and both are welcomed. Both do not look kindly upon Amar's habit to drink. While the parents are busy preparing for a surprise birthday party for Amar, Amar gets himself killed in a fight. A devastated Vidyadhar and Sumitra arrange for his funeral, and thereafter follow-up with the police as to the conviction of the killer, who has been identified as Harshvardhan Kadam. The police version is quite different from that of Vidyadhar, and they claim that Amar and Jenny were involved in smuggling drugs, a fight ensued, and Amar was killed. Subsequently, two men are killed in a police encounter, after confessing that they had killed Amar over a fight over drugs. Then Jenny is arrested for possession of drugs and lodged in a cell. She is subsequently released, and returns home to London. The trial begins and ends with the judgment that Harshvardhan is not guilty, leaving Vidyadhar and Sumitra questioning whether Amar & Jenny were really involved in drugs, or is it all being made to appear that he was.",7.1,2085.0,https://www.imdb.com/title/tt0420304/
Jism,348843,2003.0,Drama,Romance,Thriller,Hindi,Bipasha Basu,John Abraham,Gulshan Grover,Marijke Desouza,,,"Kabir Lal is an alcoholic lawyer whose life is looking as if going down the drain. One morning he sees a stunningly attractive woman on a beach and is instantly enamored by her. By chance he sees her again in a restaurant and offers to buy her a drink. In the process he learns that her name is Sonia and she is married. Unable to resist, he asks her whether she would show him her home. It marks the beginning of a passionate affair, during which Kabir is told that Sonia's husband neglects her. But Sonia cannot leave him because she cannot support herself without her husband's money. Sonia suggests murder and Kabir, blind with lust, agrees. They manage to kill Sonia's husband and make it look like an accident, but then Kabir gets to see Sonia's other side: she no longer is the passionate lover as before, but is a cool-headed mean woman now who won't let go of her wealth at any cost.",5.2,2107.0,https://www.imdb.com/title/tt0348843/
Bobby Jasoos,3359290,2014.0,Comedy,Drama,Thriller,Urdu,Vidya Balan,Ali Fazal,Mahima A,Sikander Ahmad,Ramawtar Bhardwaj,Arumugam C.,"Bobby Jasoos starring Vidya Balan, is a film that celebrates the aspiration of Bobby, who wants to become the number one detective in the old city area of Hyderabad. The film is directed by Samar Shaikh, produced by Dia Mirza and Sahil Sangha under their banner Born Free Entertainment and is presented by Reliance Entertainment. Bobby Jasoos releases on July 4th,2014.",5.5,2244.0,https://www.imdb.com/title/tt3359290/
Jeet,116690,1996.0,Action,Romance,,Hindi,Sunny Deol,Karisma Kapoor,Salman Khan,Gobinda Baidya,Prakash Shetty,,"Tells the story of a feared hit man named Karan, who kills for the mobster Gajraj. On one assignment, Karan meets and falls madly in love with Kajal, the beautiful daughter of an associate. After initial resistance, the pure and innocent Kajal finds herself reciprocating Karan's feelings, and the two must find a way to get around the objections of Kajal's overprotective father, who tries to force her to marry another man.",5.7,2244.0,https://www.imdb.com/title/tt0116690/
Kaala Patthar,79386,1979.0,Action,Drama,History,Hindi,Amitabh Bachchan,Shashi Kapoor,Shatrughan Sinha,,,,"Captain Vijay Pal Singh is branded a coward, disgraced, humiliated by society and disowned by his parents for abandoning his ship risking the lives of over 300 passengers. With guilt on his mind and low self-esteem Vijay takes up work as a miner in a coal mine owned by Dhanraj Puri. Puri is a self-senile man who thinks about himself, by endangering the lives of his workers to profit himself and with no benefits or medical facilities for them. Vijay attempts to get rid of his cowardice by saving the lives of his co-workers by the contended wrath of Puri. The same happens when water forces its way into one of the mining tunnel endangering the lives of hundreds of workers; this time Vijay hopes to make it big so that he can be able to put together his life again.",7.7,2274.0,https://www.imdb.com/title/tt0079386/
Major Saab,172761,1998.0,Action,Drama,Romance,Hindi,Amitabh Bachchan,Ajay Devgn,Sonali Bendre,Priten Patil,,,"Virendra Pratap Singh lives a wealthy, yet careless lifestyle in India. When his father passes away, he hopes to inherit the entire estate and wealth, but is unable to do so due to a stipulation in the will that he must join a military academy as per family traditions, and failure to do so may forfeit his claim to this inheritance. He reluctantly joins the National Defence Academy, expects to break every possible rule, and be discharged. His training officer is Major Jasbir Singh Rana, who takes it upon himself not to discharge Virendra under any circumstance, even when Virendra runs away twice. Then Virendra's plans change when he meets with and falls in love with Nisha, who lives a very wealthy lifestyle with her gangster brother, Shankar. Virendra decides to continue training so that he can be close to Nisha, however, Shankar has other plans for Nisha as he wants to get wed to fellow-gangster, Parshuram Bihari's son, Vicky. When Nisha openly declares her love for Virendra during her engagement with Vicky, Shankar forgives her and embraces Virendra as his future brother-in-law, neither Nisha nor Virendra know that Shankar has a devious plan that may leave Virendra gravely injured and possibly handicapped for the rest of his life.",5.3,2129.0,https://www.imdb.com/title/tt0172761/
